id,title,owner,access,status,reason,webmap,nested_appid,url
8ff52fd40c7941d39fb623573ebacb11,Touring the MIT Campus,StoryMaps,public,PASS,,b7db5b96a77a4c6b920b5c27eb5fba35,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=8ff52fd40c7941d39fb623573ebacb11
71713630388b4efb8111564c117a0b25,TourLayoutA,aravind.storymaps,public,PASS,,b02513731b4f475181d90224be9eb0ae,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=71713630388b4efb8111564c117a0b25
10a0cb8b6c6b4fbabdd0f5a0c2ddb337,"Traveling through a multi-layered land - a visit to Israel and Palestine
",dasbury_storymaps,private,PASS,,37a9713379c44157aa8a4f7a6ac29072,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=10a0cb8b6c6b4fbabdd0f5a0c2ddb337
f628ccd6d0e247149e5545e14fa9fc82,upload images,mcooney.story,private,PASS,,05f00546d8064ef28efedc60cb51d384,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=f628ccd6d0e247149e5545e14fa9fc82
64c9f5e1a1c44c1b811c650b7c674a29,upload title,mcooney.story,private,PASS,,1791f0722b114420a4a767830a0af7ed,,http://mcooney:8080/map-tour/map-tour/src/index.html?appid=64c9f5e1a1c44c1b811c650b7c674a29
600cefe3cd6c475c8bff62008ba1c5d7,Urban Art Gallery: Celebrating Paris's Visual Kaleidoscope,StoryMaps,public,PASS,,cb135858143c46529740f136eb081703,bab402ad666d462e90a04313bf1457ff,https://story.maps.arcgis.com/apps/MapTour/?appid=bab402ad666d462e90a04313bf1457ff
bab402ad666d462e90a04313bf1457ff,Urban Art Gallery: Celebrating Paris's Visual Kaleidoscope,StoryMaps,public,PASS,,cb135858143c46529740f136eb081703,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=bab402ad666d462e90a04313bf1457ff
e5c5870d9ed14ce496863ac7c7df5986,Various places,StoryMaps,public,PASS,,efa30725bcf945d8922a6affd961b624,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=e5c5870d9ed14ce496863ac7c7df5986
02cb9e66a55f4a9b89c2605f7e2f8e75,vector hybrid imagery,mcooney.story,private,PASS,,bed7e185aa25403f8666f768bc4cf05e,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=02cb9e66a55f4a9b89c2605f7e2f8e75
9d6db4ba1245441f934943802586b045,veeeedio tour,skitterman,private,PASS,,20c6e65ab2444be89759b8819c6e2421,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=9d6db4ba1245441f934943802586b045
bf7540f427e046ac894a54a3205f07ca,Veterans Day 2014,StoryMaps,public,PASS,,ffa8d0c3bc2044938977efbeb8c2c3d9,,https://story.maps.arcgis.com/apps/MapTour/?appid=bf7540f427e046ac894a54a3205f07ca
468c207478db4bc9b5c3d6fb0290b0c9,video tour,skitterman,private,PASS,,cd21938cc0934903815bbc31853b01fd,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=468c207478db4bc9b5c3d6fb0290b0c9
188854a84cfe49c78a98c5afbe27ad44,"Virginia Birding Weekend, Spring 2013",StoryMaps,public,PASS,,4e629d36b0a64b58aba57cd8732259ea,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=188854a84cfe49c78a98c5afbe27ad44&webmap=4e629d36b0a64b58aba57cd8732259ea
d5cd7172c20b4643befeeb11e6853021,Walk test,StoryMaps,private,PASS,,6149418a867b4d548ada9612df6eb33e,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=d5cd7172c20b4643befeeb11e6853021&webmap=6149418a867b4d548ada9612df6eb33e
9f65bbec300244e9957e6e8e811df99e,"Walking the Fowey Highlands: Cornwall, August 2013",StoryMaps,public,PASS,,c1188b516df44faea16c53108adcc2f1,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=9f65bbec300244e9957e6e8e811df99e&webmap=c1188b516df44faea16c53108adcc2f1
063da930348443a295e3487055243cee,Washington Capitals: The Road to the Championship,owen.storymaps,public,PASS,,dd768c8cf85d4ab3b0249cb05dc37008,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=063da930348443a295e3487055243cee
7107f3736be54448b39ce63f5d32d014,Washington's Cherry Blossoms,StoryMaps,private,PASS,,067aa635bf204b7a92606ef82ddd7731,,https://story.maps.arcgis.com/apps/MapTour/?appid=7107f3736be54448b39ce63f5d32d014&webmap=067aa635bf204b7a92606ef82ddd7731
eca829b3db834896859fac6c0708d153,"Washington, DC Bicycle Loop",StoryMaps,public,PASS,,9d188a498510445f983d9007e03631d8,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=eca829b3db834896859fac6c0708d153&webmap=9d188a498510445f983d9007e03631d8
6c0f4b185aa847dcb8468949a2da194b,"Washington, DC: The Livable City Beyond the National Mall",StoryMaps,public,PASS,,9d188a498510445f983d9007e03631d8,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=6c0f4b185aa847dcb8468949a2da194b&webmap=9d188a498510445f983d9007e03631d8
a5f4ff84f56b4b7d8e99976d668b983f,Wesleyan Family Weekend 2013,StoryMaps,private,PASS,,37c7f5cff7a04d908ac2b79a0dd18ba7,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=a5f4ff84f56b4b7d8e99976d668b983f&webmap=37c7f5cff7a04d908ac2b79a0dd18ba7
8ec95810e2fb45b8823cc454610f4809,West Falmouth to Woods Hole,StoryMaps,public,PASS,,4493d90316d14f58a4db1f96c969f148,,https://Story.maps.arcgis.com/apps/MapTour/index.html?appid=8ec95810e2fb45b8823cc454610f4809
772a49687d7e439085502e715f6c3447,White House on the Move: President Obama's Travels During 2013,StoryMaps,public,PASS,,32f8a118f03d41b8a3a527cee3d902e1,d858c9256cc344d9b6fe8607fb2066cd,https://story.maps.arcgis.com/apps/MapTour/?appid=d858c9256cc344d9b6fe8607fb2066cd
d858c9256cc344d9b6fe8607fb2066cd,White House on the Move: President Obama's Travels in 2013,StoryMaps,public,PASS,,32f8a118f03d41b8a3a527cee3d902e1,,https://story.maps.arcgis.com/apps/MapTour/?appid=d858c9256cc344d9b6fe8607fb2066cd
fa32f6c6800c4d0abeb2e85573308f05,Why do I feel allegiance to the Northeast?,StoryMaps,public,PASS,,95e2ee025f3f404295bd9bbbdfad9906,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=fa32f6c6800c4d0abeb2e85573308f05
972de5515db147239f67f1c8d88cfde2,Wildflower Inn and the Northeast Kingdom of Vermont,StoryMaps,public,PASS,,94061b5021a043248ac6d4ec627fe7ae,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=972de5515db147239f67f1c8d88cfde2&webmap=94061b5021a043248ac6d4ec627fe7ae
696773302edc49e58d978728b9515d2f,Women March All Over the Map,StoryMaps,public,PASS,,8a07ed6a7a6745a0a6b0fb46ae3a0a42,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=696773302edc49e58d978728b9515d2f
59052186125d42b1bb2ef30821d474fd,World Ecosystems Tour,StoryMaps,public,PASS,,dd6f7f93d54341a69a47002696cf5744,,https://story.maps.arcgis.com/apps/MapTour/index.html?appid=59052186125d42b1bb2ef30821d474fd&webmap=dd6f7f93d54341a69a47002696cf5744
6fa765f1a5894b098f957fae6ab1bdc2,wqdqdqd,mcooney.story,private,PASS,,f844457129ad47fcabfd3687134f179d,,http://mcooney:8080/map-tour/map-tour/src/index.html?appid=6fa765f1a5894b098f957fae6ab1bdc2
9fed333527a94eeb9d340dc29ec4d8eb,xBlue Ribbon Panel of Experts for the Global Partnership for Oceans (GPO),StoryMaps,public,PASS,,d8adf7c02f654c9facf4e75ce6aaba15,,https://story.maps.arcgis.com/apps/MapTour/?appid=9fed333527a94eeb9d340dc29ec4d8eb&webmap=d8adf7c02f654c9facf4e75ce6aaba15
